,Alzheimer Disease,Breast Cancer,Cardiovascular Disease,Chronic Obstructive Pulmonary Disease,Gastric Cancer,Glioblastoma,Heart Stroke,Hepatocellular Carcinoma,Liver Cirrhosis,Lung Adenocarcinoma,Lung Cancer,Male Infertility,Parkinson Disease,Renal Cell Carcinoma,Rheumatoid Arthritis
DQ572446,0.34995103838445096,0.07397743569229484,0.8301336829320359,0.05494324855419754,0.11444119982247662,0.0622085618427338,0.0679620220542269,0.11350220957840715,0.06821382239403652,0.04073959544052578,0.04757258559229046,0.04745181551675306,1.0,0.7107628589614906,0.05642502067361864
DQ572452,0.3180560238343346,0.06877600847114367,0.8288375833182441,0.05176083597892393,0.10082870487630198,0.06068589790835784,0.0653508739717456,0.10191784726447084,0.063400479287989,0.03738852870467084,0.04547688020467849,0.04535094518533305,0.9002249162244695,1.0,0.05330522997770324
DQ572455,0.31191658427654667,0.0718431555641708,0.8302636938472425,0.053544654198801035,0.10257429369636024,0.06312520215222182,0.06750236885398901,0.10668282129126747,0.06368479527500559,0.03853681317589962,0.04569448127389548,0.04595309853303621,0.8851768107712843,0.8172562388236109,0.0542766559755428
DQ572456,0.31419654682189346,0.07742540064332018,1.0,0.06820603331569267,0.1194741740082671,0.06415009825841253,0.06981121564120478,0.11559841663300949,0.06762743911682716,0.04912438158470701,0.057338182472090195,0.048217380101069095,0.9017400672913729,0.8103413893016042,0.056837914463376105
DQ572457,0.3085898273737146,0.07297870877106591,1.0,0.05400719543932826,0.10657313186592124,0.062131768013164224,0.06734943789889895,0.10921696608776557,0.06473102055380789,0.03890540904361251,0.046009356716029015,0.04637016804762304,0.8985940457788179,0.8084504348232178,0.054376136721070265
DQ572458,0.308237882580883,0.0723153160906686,1.0,0.0535878247733626,0.1055268169409855,0.06166531508557145,0.06688445845640895,0.10817065116282984,0.06414435081243444,0.03862334035444617,0.045715313030510164,0.04602378166929428,0.8983742873208114,1.0,0.05391115727858027
DQ572471,0.31491210718284746,0.06717005024298613,0.8274164942468006,0.050083934965499975,0.09810221814904288,0.05959959883561529,0.06346144002729383,0.09872040003841238,0.061532456983598126,0.03765444094428235,0.0441908913448536,0.04385243709105115,0.8979442088883454,0.7892175366404087,0.051528303369615835
DQ572478,0.33759497147089823,0.0698473927182841,0.8313847131472665,0.053320169648860015,0.10475749385874211,0.05968169883354041,0.06653859666474236,0.10624498843679668,0.06695054585035597,0.03862187241254393,0.04642312087869847,0.04569618699725948,1.0,0.702600955958214,0.05436683513416988
DQ572479,0.31216685917984943,0.07637125629790854,0.8326131967266338,0.054416680408631804,0.11405537814659365,0.06297211255267891,0.06742515623794275,0.11290200849013794,0.06704575966768829,0.039427560663703995,0.046445742757340605,0.0469322774152505,1.0,0.7432596011335729,0.0558530306872959
DQ572484,0.3103071224075512,0.0702305302531125,0.8286856064340864,0.05232807305367541,0.10169397839813414,0.05976508431798707,0.06394572501571658,0.10268139311065849,0.06192053672568122,0.03812742922928834,0.04644809369143433,0.04472572809525003,1.0,0.8079428472471604,0.05276268780502173
DQ572496,0.3057723694037117,0.06502274619787796,1.0,0.04889260440268186,0.09379052328943209,0.0554076246054801,0.06340491806309938,0.09519493098919375,0.059176963258196026,0.036106693508921386,0.043590362602452956,0.04305258124735001,0.8951283888150329,0.8029793013946425,0.05005564596202385
DQ572498,0.31599235007336357,0.06415370117723303,1.0,0.05022098769769022,0.09045318767251176,0.05674740430419728,0.06389717051009822,0.09275562313969751,0.06001535631443936,0.03617740734770206,0.04412145303964154,0.043116574016922746,0.9016882785465505,0.7001847294870311,0.05060925516105341
DQ572504,0.3533694232241326,0.077254758116121,1.0,0.05607692058738374,0.11346746915167505,0.07704772309938822,0.0695401423605385,0.13490534491143866,0.07103682330401132,0.05218452372580471,0.05080610786916412,0.048703303783464616,0.9020331918392192,0.7417971528984457,0.05810990670684903
DQ572509,0.31476437890709963,0.0677307321848639,0.8233862368237445,0.05120326396572281,0.09658807627296331,0.058235208466071796,0.0652091754550625,0.09896107141453478,0.06222198048011827,0.038498206619343875,0.0466749001709311,0.04448627464317135,0.8998908561274812,0.6941294193696278,0.05262397691088925
DQ572521,0.30738548698470225,0.06708692757419399,0.8275748389404016,0.049989809730938875,0.09558011421367608,0.059640021733804574,0.06396673551430503,0.09658928302492645,0.0600225527736456,0.03748717927555788,0.044753054761255115,0.04354323843222955,1.0,0.802394511730544,0.05082731461855973
DQ572526,0.31058982837715676,0.06729268954408754,1.0,0.05079379226413326,0.09595528531216489,0.057315712250259644,0.06250063080338716,0.09759220050701145,0.061348542465499346,0.037372556251706615,0.04458088236422204,0.043993024154237545,0.8999766473236237,0.8071588830927615,0.051459838836560065
DQ572527,0.3138783143476747,0.06988151847373039,0.8321274627680362,0.05258792180681872,0.10260132851006679,0.05996616246839272,0.06626016051714187,0.10479141868183617,0.06449773653281889,0.038491183660404764,0.04607829702353944,0.04518515971574009,1.0,0.7744736045065417,0.05363921213178876
DQ572528,0.3139808217737595,0.07067537086957779,0.8323120116590633,0.05291957145195699,0.1043450125752778,0.06133064120702212,0.06665338018076981,0.10585425175216209,0.06525559035702606,0.038983507027448266,0.04653312369124862,0.04576637958184487,1.0,0.7739744032424605,0.05430201609247951
DQ572535,0.3259383920826138,0.06912165776651731,0.8271472954595804,0.05226327311331861,0.10226380360589951,0.0578040060225231,0.06499725014817438,0.1038852297107552,0.06334083706190038,0.03817209463876196,0.04583798024405138,0.04430457228200578,1.0,0.6563754069999059,0.05273782810461265
DQ572542,0.31144175504277066,0.06912552665170907,0.8288020909280837,0.05143360157259909,0.09776032284779676,0.05789240485745121,0.06499454278573467,0.09916658744954303,0.060984453099569624,0.04923360597667953,0.05761845358895621,0.04422992035293892,1.0,0.7656017377526275,0.05172803159918236
DQ572543,0.3107808091343368,0.06707532518649643,0.828083660671813,0.05098563645829331,0.09427401120886367,0.060551050999624476,0.06500551194773088,0.09577795450214298,0.06042368502911788,0.03893689071018375,0.0444648425463739,0.04404767311925693,1.0,0.7352957077124126,0.05190668494778955
DQ572544,0.30801172320222364,0.06591207206004732,0.824900818029208,0.049905622404016955,0.09349518972824654,0.05705502224782325,0.06364518176870299,0.09368992555415603,0.0586704535749898,0.0379507208745718,0.04375468153285316,0.04325426406553316,1.0,0.7073999302097482,0.05098551546869225
DQ572548,0.3127065767667218,0.06957887148100522,0.8340419568349523,0.0514886626464627,0.09800526145634816,0.06067195041576874,0.06449657894939484,0.09808368785783625,0.06176822455585372,0.038069553784244314,0.04523696069542159,0.04528557017232083,0.9015042305716428,0.800422032380513,0.05293118106038169
DQ572554,0.3167292312512126,0.06723673651407394,0.82727097023899,0.05129427072687974,0.09750552583194924,0.05887870474221698,0.06513204607207168,0.09909391587207235,0.0626813398370831,0.03721689928478852,0.044852351459585646,0.04406198683474495,1.0,1.0,0.051846517689325335
DQ572556,0.3182438162031561,0.06890282896688396,0.8308992838266551,0.05144279826682317,0.09805932594295971,0.06049774420127767,0.06606341097119704,0.0995962902003925,0.06257110670749648,0.03792286099898446,0.04490899889387144,0.04484065249515572,1.0,0.7455070822145256,0.05324372956578184
DQ572557,0.32741837079666086,0.07286513738871533,0.8344001303062172,0.0548647094579756,0.10559333636063509,0.06340872537476197,0.070740639296124,0.10915914821028772,0.06783480316486924,0.04008436870350613,0.0470226830506171,0.047938476750306845,0.9030360313598799,0.7347120348762253,0.05644211823168729
DQ572558,0.31264890653337263,0.06983098627559027,1.0,0.051950539731745196,0.10082409952247602,0.06157835944361399,0.06548829186068024,0.10154088743033307,0.06412780021564832,0.03893919355539285,0.046281464554212184,0.045699214824910746,0.8921824881316857,0.8010098112874242,0.053345362196682476
DQ572568,0.3071430046708049,0.06578519308659374,0.8262074932921303,0.049912275064115344,0.09337923999391082,0.056203772905446724,0.06165513525867321,0.09419874897092831,0.0591949848534558,0.036192060153444824,0.043529887039456476,0.04306442202124376,1.0,1.0,0.05014966365560194
DQ572569,0.3124673025544323,0.06785976836724454,0.8324555326054572,0.050666360041201466,0.0963106648871486,0.06127455216557433,0.06579023900425625,0.09882866973552487,0.06252222999656373,0.03792226938725977,0.044824507865438255,0.04529402478756717,1.0,1.0,0.05354704895401106
DQ572571,0.30958238008627176,0.06765898077995344,0.8306068982122163,0.05048319429959684,0.09686711693253969,0.05904414374214133,0.06346524634761559,0.0980812819592668,0.06152216077079803,0.03708751543747245,0.04432996534850253,0.04408020149212709,0.8994856110191671,1.0,0.05189551706179894
DQ572573,0.31395984562807305,0.06887133939334138,0.8308526500581515,0.0523179275044629,0.0970655761496528,0.06196752567008297,0.06644495273413314,0.09974037667818188,0.06256177107161338,0.038693604858888765,0.04540004026247771,0.046014734821149594,1.0,0.7985136019512968,0.05356683910072259
DQ572576,0.31268350119721744,0.06809799202223145,0.8300203501754231,0.05178622086269903,0.10068224709579868,0.060166873617351346,0.0653894410298556,0.1024580745391375,0.06406829303997348,0.03850566056955167,0.04556278450258018,0.04533189289529134,1.0,0.7677774743480594,0.05339026295353211
DQ572578,0.3110315552948592,0.06758299374945771,0.8332410451344918,0.05043809912889341,0.09537965671755842,0.057531734607569704,0.06366608341538627,0.10423901783103376,0.06498804542440843,0.03692758073446335,0.044190164315814386,0.04399189154294105,0.9005191365074878,1.0,0.05179989399990152
DQ572580,0.3110762856952049,0.06794974983191651,0.8332457738579271,0.05066327875350102,0.09584906175680483,0.0578232404279735,0.06392960302190726,0.09705863668684069,0.060714470266704026,0.037105927243278054,0.04435065626447189,0.04420089572355779,0.9002764672979321,1.0,0.052063413606422505
DQ572582,0.3100746944263058,0.06484138884968187,0.8253640648380017,0.048711056559491574,0.09294672507264386,0.05779348201533478,0.06256749689979357,0.09347550897242314,0.05873351434900358,0.035731167057059046,0.043065913554726526,0.04242113286520989,0.897545663283849,1.0,0.04938256656325951
DQ572584,0.30403708878646,0.06644957485634581,0.8204457633055178,0.04949645391701398,0.09617580509707173,0.059166055044026354,0.06248889262014996,0.09544062243401205,0.05971874028207709,0.03646518823151952,0.043946918640492307,0.043308255008016175,0.8798953739298975,1.0,0.05048593258555264
DQ572586,0.3371138975931832,0.07636294312946722,0.8426931288166315,0.05692375716616822,0.10918694221119443,0.06850355915795578,0.07086388084947604,0.11267940655268852,0.0695157293939045,0.04165514204593053,0.048387306960843826,0.049036502662796785,1.0,0.8084623182090578,0.05859553438620109
DQ572588,0.31897041356650785,0.06968255380858894,0.8311177040714745,0.05243578745091139,0.10031757303479463,0.060641257838327876,0.0642213308094595,0.10183597663228465,0.0640227718200358,0.039488346973778066,0.046048505627985514,0.04515932351012409,1.0,0.7100852337387016,0.053726885201724195
DQ572599,0.319011932166159,0.06871393979425201,1.0,0.05146872716147714,0.0990237810579326,0.06088390417369701,0.06361988559175591,0.09869356504879315,0.061922462596203744,0.037599839994655035,0.04501351662164839,0.0447688816201382,0.9010098036961679,0.8171515173500625,0.05224579666775273
DQ572600,0.3098738628588059,0.06755331567024357,1.0,0.05041777637239285,0.09620108495930074,0.058603229061697716,0.06379111403991666,0.09674587498303541,0.060660116616513514,0.036938524915771216,0.044183589654633884,0.04398822490867641,0.8850202369645412,0.8267814923690571,0.0517846840827584
DQ572618,0.3157181709483742,0.06667782461561583,0.8256262372157531,0.05070199945544508,0.09536144037170424,0.05870508436577608,0.06448730944480548,0.0981870037378945,0.06156029252491015,0.03795418457726072,0.04476794812714596,0.04388742030279029,1.0,0.7170637496181819,0.05195406007594644
DQ572624,0.3129067264499998,0.06841804777400975,0.8258988329337351,0.05216325392671913,0.09778654292434276,0.05847063602734768,0.06612158549467417,0.09869935978990772,0.06254626207486824,0.048593315201521825,0.05783787526676043,0.04484683671751977,1.0,0.700462868653388,0.053127433532866954
DQ572625,0.3139381488176526,0.06800158207309491,1.0,0.05132445529912675,0.10161689560755997,0.05756319822900927,0.06458030887838587,0.10786767151140439,0.06240938472688993,0.03797706935312262,0.0446027643931481,0.044279001291773167,0.8999433455588786,0.7823173030742375,0.05210865768322544
DQ572626,0.31553774564675485,0.07009782625464682,1.0,0.053583324936624634,0.10147932189241635,0.05863289105009488,0.06537786975391288,0.10936025995185299,0.06450561217911824,0.041200594639826185,0.04677575471600435,0.04640184353731571,0.9015070025350589,0.7472750740282772,0.05496274557443472
DQ572627,0.3163642880361889,0.06630712186818868,1.0,0.050852326792213076,0.09714961066392369,0.057248689430054255,0.06296163515213007,0.09789007729994317,0.06167534266239784,0.03778599679201575,0.04496873910537822,0.04388855710346219,0.8999523342429836,0.7397728460127591,0.05148363617800975
DQ572634,0.3127851485638154,0.06798671217188876,0.8276755060367227,0.05150458891053764,0.09943299390984038,0.05740876678270547,0.06492451059806534,0.10086703441919283,0.06281128272984685,0.03717368657435438,0.04575924727932079,0.04425449875321387,1.0,0.7193279048109312,0.05175525191137007
DQ572643,0.30498463332915476,0.06531513144480519,1.0,0.04980970235214055,0.09066710257222656,0.057519177894166176,0.06184598126412827,0.0915546376130282,0.057781127494853736,0.03632955549540874,0.04331773583387731,0.04274309030833215,0.8981845272330465,0.8014378869167439,0.04978292964783473
DQ572646,0.3156255517815308,0.06814243431309627,0.8265115287409278,0.05199594149760141,0.09921044529089842,0.059513114957210844,0.06446374381507496,0.09898977663694426,0.061466797794268266,0.039236644424096676,0.04580743823612947,0.04415571917647424,0.9004407827476275,1.0,0.05184034776574924
DQ572653,0.31062878164749064,0.06567859332299128,0.8252520289208152,0.04974680314377285,0.09128244589365711,0.058394765410935114,0.06298459182785522,0.09425863289882754,0.05812865186836628,0.03751374722298267,0.0439462714951032,0.04266292062738719,1.0,0.7100215343123871,0.050234816082446364
DQ572658,0.3187870859754659,0.06825548215605591,0.829401475970544,0.05154070612234354,0.09747614733217705,0.05976738436409514,0.06480702826575675,0.10309820110805915,0.062204986467314816,0.038151753023038706,0.04529740683323637,0.04423831800234197,1.0,0.7509695969275006,0.052588683006046154
DQ572661,0.3092430303391631,0.06694921360980863,0.8198726440965027,0.051446989147619915,0.09501111899557656,0.05708279350572658,0.06383386853284201,0.0931921637495833,0.06052672292921002,0.035585999203266515,0.04415136081491424,0.0442223177910752,1.0,0.761916997162041,0.05162614249153803
DQ572664,0.31169222231361404,0.06701686837706392,0.8258985889401647,0.05087939446952584,0.09503481209802306,0.05713499523115566,0.06455808243060109,0.09580597713856048,0.060178060083993457,0.037370231715587544,0.04489634537559102,0.043806311923311005,1.0,0.7071810504506486,0.05156352730735876
DQ572667,0.30896565254645203,0.06681529473302623,0.8258820193148905,0.050684691426751215,0.09797709552349076,0.055649246993402436,0.0635636887078733,0.09840614084885156,0.06199633769820088,0.03704117418190003,0.044511993959391025,0.043593768397177074,1.0,0.7666246567035366,0.0515188748747345
DQ572686,0.3146381031492709,0.06967722585332163,1.0,0.05329975506305533,0.0982569332224277,0.06310097584889277,0.066884073956228,0.10894125583008323,0.06830597400156298,0.03884508203021729,0.045486302338359104,0.04667879409711726,0.9019167438866555,0.7285856449488347,0.05499335137727525
DQ572691,0.30868990729071955,0.06572375816075057,1.0,0.05017519728565325,0.0927436361436667,0.05540775320987856,0.06372112573743674,0.09370903116172341,0.05884110438003094,0.03662984327816217,0.04362927713082453,0.04319965963193108,0.8959419473219409,0.757548678893142,0.05101246438065421
DQ572694,0.3436726138475932,0.07636041274826688,1.0,0.06463887884602418,0.1078612655222982,0.07905711904082734,0.0815691274168804,0.11068099068393555,0.07869803361097631,0.04191057574353504,0.05470966626296103,0.05681403540588165,0.9069010678054502,0.6930281485239085,0.06820243299781856
DQ572698,0.3064334094465696,0.06612485243509306,0.8211533460085928,0.05033209515113953,0.09725129188120127,0.05662495134441475,0.06284920480963915,0.0964588678618398,0.060331240415525136,0.03662164742373639,0.04487810206639627,0.04338088638702917,1.0,0.742923872828346,0.050848401155930756
DQ572703,0.31166634868423426,0.06580568910378654,0.8249738140086734,0.0501378311262388,0.09260024737693823,0.059896757933448806,0.06436603471113389,0.09575299150583956,0.05944300306285338,0.03676580309810549,0.04367870409213461,0.0430291571415826,0.9008814871168079,1.0,0.05050202540559569
DQ572704,0.3133700404940504,0.06845571423560362,1.0,0.0514563832248371,0.0982210986747479,0.05741768655994432,0.06539406129953987,0.09925703485246765,0.0620324326521558,0.03798673642720892,0.044803463836592956,0.0446696591867664,0.9007048865312195,1.0,0.05280595826921451
DQ572707,0.35360491264029237,0.07231902507935692,0.8319996708773457,0.05630106335487761,0.1042471924170207,0.07175425781778899,0.06917787062044664,0.11366981954003368,0.06794616223976233,0.043227719892196856,0.0486111614785934,0.0486699364047392,1.0,0.6643098164137544,0.05702866338135173
DQ572711,0.30831420546343774,0.06585603577506496,0.8260319558403951,0.050144399934237006,0.09276285364632142,0.057564400084706015,0.06280671928827522,0.09384606200787494,0.059192086904279795,0.03679685605719724,0.04371144232752087,0.04323302618258414,1.0,0.7649077538851338,0.05107125076769039
DQ572712,0.316889178323706,0.06700326330478831,0.8280358606313227,0.05092501481585232,0.09590356497416631,0.057809482662663926,0.06481657514527975,0.09653605124219215,0.05966048453056762,0.0376434033436396,0.04458898659901156,0.04375155673607965,1.0,0.7461227375042405,0.05142522734595743
DQ572713,0.30634940585796866,0.06430359479574124,0.8198258889186043,0.04995634413405519,0.09181570016245107,0.056400703984235044,0.06350227964963322,0.09388858308505817,0.05914472814915903,0.03586453760856788,0.043382067554378116,0.04279241290516132,1.0,0.7451589635128641,0.04990002774671925
DQ572716,0.3107745553809862,0.06487049266994789,0.820597776170142,0.04949880973467956,0.09264793797302133,0.058322160456749185,0.062022063931348306,0.09436737520947377,0.058449515634552494,0.03668532395360638,0.0437420745921616,0.04238080420492888,0.8889676168743632,0.7350722038896502,0.04965125153240141
DQ572725,0.31173863731956036,0.06544114348933225,0.8263903274068835,0.05029032333094494,0.09180523717935049,0.0594429912493883,0.06355789735734302,0.09557915423914812,0.05931409120268395,0.03713943689553169,0.0438142832351303,0.0433131598534951,0.89838137903233,0.7934891185908933,0.05049184285234283
DQ572733,0.31458865224805305,0.06889619026307477,0.829546753811068,0.052055310110794714,0.10518464535805076,0.05846839743527561,0.06440342355557284,0.10117781067257743,0.06240200532199695,0.038081926373551025,0.04541132181221261,0.04466328303078276,1.0,0.7458260360583464,0.05259215384535112
DQ572736,0.31028527234435044,0.0680986981378365,0.832525714407286,0.05065190978615473,0.09830526167611756,0.05901219759976167,0.06459325012062786,0.10746734653069612,0.06626593353293872,0.037249928226039425,0.044556277106502715,0.0443311839209621,1.0,1.0,0.052222656130666935
DQ572738,0.3162177694318745,0.06659254423710922,0.8244581923573282,0.05089194736159922,0.09401004715438614,0.05789196032416103,0.06391506238803231,0.09590439204462108,0.060172856370395746,0.037112095566870715,0.04501488618536349,0.0438664122773545,1.0,0.6488579235372113,0.051792494239940236
DQ572739,0.3125111473463371,0.06745084470305994,1.0,0.05024106343724435,0.09688139043296598,0.06074242513776319,0.06336314029616433,0.09669706703902446,0.06020877536082423,0.03689390777979501,0.04493818832342013,0.04386230474731525,1.0,0.7813775334162123,0.05161660354189969
DQ572740,0.31748604849418577,0.06732529080220598,0.8288993285097683,0.050961433392283484,0.0945626016774854,0.057812509621327536,0.06397751132786154,0.09508018524203861,0.060338185547086164,0.03768049817846823,0.04479527129023234,0.0438956711678341,1.0,0.735473400098617,0.0514981395525666
DQ572743,0.3144405971343252,0.0670943660750141,0.8306429426454395,0.05092935829293194,0.09926455885299065,0.058560610115807224,0.06497193078305381,0.10054600454329891,0.0618947374665834,0.03731831347326432,0.0441680694955139,0.04372424826133296,0.8998922680268728,0.8047434621741614,0.051104932148238136
DQ572744,0.3053634579897409,0.06333056107694601,0.8181874532085939,0.04943922792884878,0.09005337753287218,0.05581308824653434,0.0625672691326143,0.09101727089020215,0.05790921925260449,0.0357052869807716,0.04324822005191818,0.04260511130379545,0.8972188644996131,0.7532549040210131,0.04979219973430145
DQ572749,0.31978399167333843,0.0736363353161613,0.8267521770821915,0.05416805637750528,0.10726200134045019,0.06278632466882346,0.06770857270695334,0.10817286278176212,0.06558856961428236,0.040186070935774164,0.047664654311326035,0.046696181103547604,1.0,0.6706312446023605,0.05540161464011104
DQ572757,0.3155186343978512,0.0692657420761631,1.0,0.05241376219464945,0.09908008991948179,0.060131094760705106,0.0645364408238557,0.09942300255163054,0.06272345989300193,0.03793332665166023,0.04524785043618701,0.04521123407227584,0.8848610795037253,0.7894699012320667,0.05319168774722251
DQ572765,0.31008115343572856,0.06698675772755877,0.8302115884643243,0.05001685070746188,0.0968037130781155,0.05919437204831048,0.06393568054396677,0.09759772155913175,0.06017272005247176,0.03713361832362451,0.04396787718141822,0.0436200718015928,1.0,0.7890256378620758,0.051592685723984545
DQ572771,0.31379130398611405,0.0682220083959432,0.8332601814391933,0.05082028538712026,0.09648049503631188,0.060851531844851835,0.06583828820490122,0.09713751000538275,0.061155915990795416,0.03816263577898284,0.04470038762877286,0.04456703507618063,0.8683016769476906,0.7324885335137984,0.05272572991092687
DQ572772,0.3170325358853782,0.07012939396165604,1.0,0.05198049931561629,0.09978057182338282,0.06300567319645903,0.06722165464158919,0.10040805637206418,0.06319540872173338,0.039000026969505115,0.04552201959557918,0.045693222298322005,0.8697282831321219,0.7445116987352162,0.05410909634761483
DQ572773,0.3109009826861769,0.06752553416160814,0.8286484655676455,0.05115827582484671,0.09596326976076569,0.05714648130065114,0.0658550685853842,0.09692941357398807,0.06058754571880141,0.037343361600899336,0.04423650595564166,0.0440364809898396,1.0,0.6983299042170448,0.05207684042202306
DQ572778,0.3106022767491351,0.06756377716235067,0.8291820517200115,0.05091051204890107,0.09708192493734583,0.06444732866461646,0.06417479642994808,0.10495640943880453,0.06159701606354247,0.039732605245676664,0.04538624982831378,0.04428936395990821,0.8994257841177585,0.8026141223282005,0.05164941641618261
DQ572779,0.3100168699170484,0.06826350518667361,0.8267853271330058,0.051227607741704095,0.09831493867206702,0.06240760040012352,0.06601974641574401,0.10749398422907538,0.06294126274164054,0.03984811487784996,0.045836459668176094,0.045396539067527206,0.8982549624910339,1.0,0.05273711842802038
DQ572780,0.3105430017015847,0.06688809808079542,0.8269402477382387,0.05097447299391874,0.09588100606452674,0.05872820224348525,0.06515124481542285,0.09761805781220587,0.06176169836032976,0.03842543658103425,0.044526766879666266,0.04423000693990575,1.0,0.686518822221456,0.052214579424209005
DQ572790,0.31079241246690337,0.06680972685531945,0.8258401279303416,0.05099069459450278,0.09556464475504725,0.056581518094886686,0.0633350228325252,0.09659909469004717,0.06047811639534948,0.03815510481360996,0.044775224218503454,0.04389286919594106,1.0,0.6540821685411435,0.05192425653468115
DQ572791,0.3392680872483341,0.0662682869236513,0.824132917355753,0.051065139482600184,0.09320716763852399,0.05604575874199767,0.06378474463528822,0.09421074417690177,0.06054815529719939,0.03689854818265209,0.04496430124061297,0.04399181081716124,0.9007975831258037,1.0,0.0512127054199733
DQ572797,0.3111735400437553,0.0677279644196213,1.0,0.05106831450895517,0.0972428304198837,0.0599492944255583,0.06439062815592202,0.0982896354738427,0.06112310280840126,0.03706064715192732,0.04434822330919334,0.04409085475351411,0.9003602207725333,0.8118363184037765,0.05189739332116009
DQ572798,0.31566614315143104,0.06639182224015652,0.8265152407119251,0.05037841529789544,0.09614995708795153,0.056963357608235385,0.06378357101863583,0.09990727803626077,0.0604807513628567,0.03794530198184052,0.04439723442364138,0.04334683104420588,1.0,0.7804962107855815,0.05055013905500484
DQ572801,0.3181030558144559,0.0659759024821468,0.8273823380649705,0.049784994847870606,0.0926832067185807,0.055728826540299134,0.06236969832937946,0.09335980327915418,0.059172753803714305,0.03624174428430183,0.04377051999028175,0.043350386109696756,0.8885778934710638,1.0,0.05061271876040345
DQ572803,0.3125076662128169,0.07109738459349317,0.8343535622814535,0.05257201818430751,0.10327869561323015,0.061276643606686755,0.06499301177561613,0.10681324898931684,0.06507639529203355,0.0385547435743112,0.04575444828630244,0.045645107711926855,0.9014693569964249,0.8259645180894235,0.053873602089964466
DQ572808,0.31693149159674905,0.07065939488670009,0.8320932035790051,0.05329663548135779,0.10282362362961359,0.06178823225719491,0.06604160400516602,0.1028084182344569,0.06391522584387826,0.03974573957891735,0.04568224717645463,0.04573325570227801,1.0,0.7079849044435073,0.05438229301104529
DQ572809,0.3135691723734493,0.06916909600296621,0.8323114683622201,0.05225578121956587,0.10193204953276562,0.058345665878767064,0.06397823073936795,0.1040506267649222,0.06415433243045536,0.03895198724047585,0.04574668240099289,0.04505159863257639,1.0,0.7415293930586574,0.053241304017081235
DQ572813,0.3094832720381102,0.0708964897984892,0.8201732834358024,0.05284494952752827,0.1033551179515805,0.06237592531465554,0.06567398735831902,0.10372800985363431,0.06565247349821822,0.03980933536574643,0.04699392849060276,0.04634471876994188,1.0,0.8262901200065349,0.05403364320821119
DQ572816,0.3153108192581374,0.06830847569302514,0.8326713338329957,0.05092227788054106,0.09720977868233453,0.058882771392597656,0.0643300571132272,0.09727264681914079,0.06143929527493795,0.03753968675892398,0.04478539279926352,0.04460579791627074,1.0,0.8225752788371266,0.05201587829301568
DQ572823,0.3208287990320796,0.06828636014300069,0.8317208170579198,0.051638151035481236,0.09737032461743736,0.05915369896378915,0.06587688700642227,0.09868716069790755,0.06204544583519865,0.037663272054130156,0.04509956043475175,0.04445645462767635,0.8920216791786348,1.0,0.05267754795634203
DQ572837,0.3175749959185018,0.06889796855155031,0.8311488767289237,0.051131181047512284,0.0993255563667161,0.0604762153353408,0.06496338801097312,0.10041532912106772,0.06254427395735204,0.03811494431146061,0.04543636630868303,0.044811242921295666,0.9010038439205645,1.0,0.05307615718937667
DQ572838,0.31847223355911947,0.06958610532009811,0.8329799003956315,0.0515763659131927,0.10024321159560871,0.06101978884758199,0.06546106997128995,0.10132295537429634,0.06306976257818621,0.038408251189570086,0.04574545491198887,0.04517473400684619,0.902050108445532,1.0,0.05357383914969349
DQ572840,0.31857813068030183,0.06958610532009811,0.8323009946549604,0.0515763659131927,0.10063278329175585,0.061015534751577394,0.06546106997128995,0.10138609742755814,0.06313290463144801,0.038408251189570086,0.04574545491198887,0.04517473400684619,0.9013871292480007,1.0,0.05357383914969349
DQ572842,0.31364168784788166,0.06958635232992569,0.8322394222068406,0.051578749535069454,0.10090672623617851,0.06145995203234922,0.06545508936696434,0.10195131709151461,0.06345840340895567,0.03840685941029556,0.045740835613099946,0.04516227045651045,0.9017198545011198,1.0,0.053567858545367886
DQ572843,0.31296701529918136,0.06915030318592306,0.8313998287803421,0.05132899781765031,0.10040753560561473,0.06113729582454959,0.06516271054989589,0.1014838018454862,0.06323264617047566,0.03822832832595632,0.04557029071104888,0.04492985778570466,0.9013068697732056,1.0,0.05327547972829942
DQ572852,0.31615857075029835,0.06802902222707749,0.8219033100354588,0.05136122347569431,0.09908342148237494,0.057431245822306076,0.06480433822522946,0.10038354926563775,0.06217310228307582,0.037528472659772036,0.044867958916681515,0.04406351800896306,1.0,0.7175718183821536,0.05186931011877396
DQ572856,0.31035308005279905,0.06871441092062415,0.8292275507284735,0.051452245428075825,0.09883871723163191,0.0625935255904938,0.06350979350513838,0.10442568899352285,0.06280145294594155,0.03754437571438844,0.045756466123853465,0.04515487794765525,0.8891239645867504,1.0,0.05320090192348539
DQ572857,0.3173572006744979,0.071147241035003,0.8330255730740624,0.0523646936994955,0.10216209618949498,0.06293529497963378,0.06457965155810977,0.10570503853753396,0.06410378156236093,0.03760203115674568,0.04664098159937891,0.04566846317762293,0.8925635510453412,1.0,0.054155248425301686
DQ572868,0.3051541693688983,0.06652408873144754,0.8249186043976261,0.0497549536747681,0.09397049646403452,0.058186769197808165,0.06294823344636327,0.09453014695026006,0.05938733413656559,0.03663851599656475,0.044489286739194514,0.04361043207831945,0.898811984393052,1.0,0.05121373126477711
