,Alzheimer Disease,Breast Cancer,Cardiovascular Disease,Chronic Obstructive Pulmonary Disease,Gastric Cancer,Glioblastoma,Heart Stroke,Hepatocellular Carcinoma,Liver Cirrhosis,Lung Adenocarcinoma,Lung Cancer,Male Infertility,Parkinson Disease,Renal Cell Carcinoma,Rheumatoid Arthritis
DQ575278,0.3120808377164327,0.06831875524203791,0.8220494702438138,0.05295436377206229,0.0937269316771632,0.05688426701622051,0.06477059328962569,0.0976417363088865,0.06406512855461124,0.03553693955738806,0.04526550449861937,0.04686871269733914,0.9000358393572607,0.6824352596671477,0.053919009556727016
DQ575279,0.3094771465419587,0.0664900079721992,0.8245742390891738,0.05197795666679027,0.08993030505983182,0.05650478124138032,0.06486557347209107,0.09082006448174328,0.06236642664840264,0.035320186184796196,0.044402128169816424,0.046273101752758436,1.0,0.7035360326757789,0.05327564303843603
DQ575283,0.3071721528695005,0.06469176123756724,0.8164340501819047,0.05088754298992145,0.08762071418750031,0.05900585434699983,0.06317594309173986,0.09054770098507163,0.06120896843969383,0.03641701245331089,0.043787172672621735,0.045979435895393425,1.0,0.7483642484731098,0.05298927466232216
DQ575287,0.31201158138049656,0.07308820518166899,0.8260725047084987,0.05348736286737117,0.10145259377974696,0.060025548304260615,0.06673382016967831,0.1019052294514603,0.06719934761451934,0.03660930875242528,0.046794631690425845,0.04781345215766987,1.0,0.763732399925987,0.05521519963665981
DQ575288,0.3443807812083305,0.12388161050502897,0.8255568349555163,0.1043744331210966,0.15853677475113842,0.1766965167223617,0.12359523354657756,0.2223337970135372,0.13548922705117175,0.08856210094309772,0.08771989100195972,0.0956749948585899,1.0,0.6886879509007399,0.11193731574071981
DQ575291,0.30619165959552935,0.06656636055788387,1.0,0.05127520646682761,0.08962166079377575,0.05648922985249882,0.06521050755474503,0.09202108800790185,0.062395111064071765,0.035235348251259666,0.04453848328162201,0.046345089920726563,0.8954505155029479,0.744153504782932,0.05309931150671916
DQ575292,0.30046134406328723,0.06531396147957157,0.8164126911427431,0.05032556427004643,0.08815468667937737,0.05909477653630951,0.06145373814487193,0.08925171815928783,0.06072617392190617,0.03523827654125503,0.04410103420697372,0.04515110779042528,1.0,0.8143799055112518,0.05161569899118903
DQ575293,0.3014362871537869,0.0653501344158998,0.8178633956425265,0.05034750043335867,0.08838486353846246,0.058896098009992494,0.06259162694327472,0.08989519123128656,0.06093526795417219,0.03519478146628109,0.044041817520164915,0.04503924331039717,0.8913832028360034,1.0,0.051662038858214056
DQ575294,0.3125199404479243,0.06962756808775006,0.823012404851049,0.053389417124255725,0.09433008107464953,0.05855876849609974,0.06773349705632084,0.09610543983040543,0.06498498888991036,0.03680791184123521,0.04590561374729824,0.04812759218675715,1.0,0.7112506631770399,0.05550368156920056
DQ575296,0.30221192888279286,0.06553899488030027,1.0,0.05109696117269248,0.08881517479837168,0.06079526268063051,0.06155618733937156,0.08996727840568489,0.06090745548052582,0.03535388940774472,0.04420303581718857,0.04513580348046089,1.0,0.8206823711763132,0.051801490456857835
DQ575311,0.30336157206947856,0.06706346148873049,0.8243399176742882,0.05106977729867607,0.09052298408804518,0.06214742178881091,0.06416366022908833,0.09318228517587139,0.06164384986707473,0.03648403294005729,0.04492041377401461,0.045643451478566306,0.8901252914635146,1.0,0.052597902692870645
DQ575313,0.3145084690695136,0.07056328073061541,0.8306800498777788,0.05326409522701427,0.09570438659483886,0.06317851070798167,0.06531346971117041,0.0979054157773693,0.06424460395128166,0.036454934843576495,0.04545818280045043,0.04736079074684778,1.0,0.8272728815943209,0.054776669347071885
DQ575320,0.3079542946393702,0.06734393021108172,1.0,0.051719655791104435,0.09105590572251414,0.060535465468749695,0.06408667563439414,0.09227229175874775,0.06176443109097183,0.03561420207023776,0.044409734299430556,0.045771496622520134,0.887261146399623,0.8262130078807391,0.05283946964283792
DQ575321,0.3044586990854684,0.06716383399315758,1.0,0.051020209747546896,0.09085749762512678,0.059964245521921866,0.06398262824646869,0.09216367935330402,0.0617256268512791,0.03567075795962891,0.04446519936612732,0.045718188755890656,0.8879416116990233,0.8284880824673821,0.05273542225491249
DQ575324,0.30898240868694504,0.06866135669788051,0.8227480770530675,0.05144131862184733,0.09270788603024141,0.058735474924137075,0.0620743811336444,0.09446264833385432,0.06185993729605284,0.03429914521622744,0.044428990272194005,0.045556817343037695,1.0,0.7827986840608357,0.05220022230210299
DQ575327,0.3132725097627921,0.07035701099169131,0.8263435708616585,0.052318947209281354,0.09639568552218661,0.059210350467480966,0.06383306809328038,0.09935086323029757,0.06422714920069048,0.03519818251527605,0.044947334573618866,0.04667194813834865,0.8987364234068422,1.0,0.0537376295871345
DQ575334,0.3146095579415876,0.06516657480863614,0.8179302486807665,0.05109223338712985,0.08842661284463436,0.05418101728450012,0.06258544344739138,0.09110614675842997,0.061277072319739966,0.03474240582225347,0.04379728925272618,0.04520107207822968,1.0,0.6826022128346356,0.051829927998929215
DQ575335,0.3092042436984735,0.06580812304430583,0.8231725882039997,0.05029944405288093,0.08995225617437007,0.05785254183607995,0.06272904339507503,0.09182910639631672,0.06185148128378413,0.035014613705126624,0.044021686617021306,0.04525654580224843,0.897029485723602,0.7466437120463852,0.052133924479657125
DQ575340,0.3052621304321615,0.06532164090637745,1.0,0.051422861620649775,0.0891952181456778,0.05545896648212514,0.063222363851671,0.08878747702393,0.06110889017686233,0.03481470288484033,0.04372624789589957,0.04549897678410893,0.8960279879315032,0.7002325698748406,0.05210071427419142
DQ575341,0.3329853930770129,0.06444639947980965,0.8135748957936817,0.05045977771662672,0.08767294225769995,0.05446682702620368,0.06255997328113694,0.0933474054028206,0.06125954212825626,0.034187077381031966,0.043939514724851844,0.0452797717608225,0.8957200785514641,0.6646179759387016,0.051804457832674775
DQ575347,0.3034417969106279,0.06645088175343286,1.0,0.051347412056105435,0.09019448462477439,0.05820778698592384,0.06408131246918533,0.09114379277954883,0.06232290502800715,0.035606965731217056,0.04437101107919228,0.04683719979476281,1.0,1.0,0.053477175778582166
DQ575348,0.30459349707893774,0.06561473689509441,1.0,0.05168994119575876,0.08924789186242588,0.05722522291369875,0.06337182263052309,0.09045417645255534,0.062153896961456644,0.044449443628098294,0.05486131108020945,0.045843127842931417,0.8977976384101026,0.6862058588101176,0.052521979765275104
DQ575352,0.30432835606720576,0.06286878352338468,0.8093521305114223,0.05076566551638075,0.08512175875195753,0.05426274048953644,0.0629532227528676,0.08752050777926652,0.06029242089158028,0.03497729853808797,0.04342966738742696,0.045022475937828696,1.0,0.6084709820149674,0.05144057775899983
DQ575354,0.3046872994342204,0.06430269404611536,0.8184364972292439,0.05077270926626358,0.08778986953069874,0.05465983900776307,0.06291166630523544,0.08755599136181118,0.0603866935592958,0.034255409428046654,0.04354698342717222,0.044822639339769724,1.0,0.7042115350817131,0.051480480174218024
DQ575357,0.30268111498739886,0.06486231306474183,0.8215321784094757,0.05010209627444425,0.08858065813447061,0.057427477188490596,0.06333213651097887,0.08966389052662119,0.06021391564401636,0.0348816810592388,0.04331304384780575,0.04492399722173014,1.0,0.7605926943576842,0.051506209325518915
DQ575358,0.30672979860224736,0.06952767808204913,0.8196055351133202,0.05219863310117843,0.09437479652841393,0.05772781572611781,0.06512089432705855,0.09557714633815398,0.06335799149477801,0.03489872986052171,0.04532295704290591,0.046677499493809595,0.8972596013879537,1.0,0.05339849374242571
DQ575372,0.3015715248686828,0.06414708352362539,0.8171572815166849,0.05001849411124711,0.08627146473523888,0.057690464708162484,0.06330822391850668,0.08792949777014966,0.05992106480149462,0.034523685695677916,0.043399220355188936,0.044905134913019194,1.0,0.7219299559052044,0.051221578694334816
DQ575374,0.308681895702296,0.06789687687151587,0.8268949074445313,0.052265076064889726,0.09318297733375419,0.05686081850634147,0.06469009030775845,0.09558184792564216,0.06405162815248648,0.03580202006193191,0.04477472503608379,0.04678402509753734,0.8994701870269319,1.0,0.05393457485929629
DQ575383,0.29943358155898514,0.06384950967144756,0.812904907017941,0.04997980419703355,0.08595045385007358,0.058519558475938836,0.060225699284012134,0.0848186485605981,0.05929104579214091,0.03364558537524599,0.042861346472344686,0.046191267560429114,1.0,0.7848349726740336,0.050743408007964466
DQ575384,0.30083715989836507,0.06459897463322012,0.8148656132510566,0.051456432302788825,0.08714138571005739,0.05912504639848158,0.06175650015044091,0.08599843851397318,0.061003101907974346,0.03396994671062313,0.04320830587551428,0.04760944879612014,0.8929211070183701,0.7860072885066106,0.051304726344539184
DQ575385,0.3113254150101209,0.06719489164804321,0.8243228998087501,0.052346907970466,0.09074931691500997,0.06163965186853776,0.06388151751380114,0.09233148176917533,0.06234134069951401,0.03527778754793507,0.04452829156161954,0.04630066595942494,1.0,0.8122020139914768,0.053334445413919886
DQ575388,0.301032487135662,0.06516287406102508,0.8170631174498038,0.05016690693571361,0.08913507520133854,0.05897440203871642,0.06186643720212298,0.09091442729347957,0.06104708244988849,0.03505692879253924,0.043415398527811684,0.04494938692113885,0.8888573983697678,1.0,0.05162126990711004
DQ575389,0.2989690763454258,0.06298924528088591,0.8175549093473056,0.04880133032287505,0.08486908474136291,0.055315992467312856,0.06168550620153378,0.08532559089128994,0.05852622146952041,0.033837542756844766,0.04233780837508639,0.04381627770695985,0.893944817296728,0.7241854175732062,0.05002506318990022
DQ575395,0.30689499855744906,0.06644585622665038,0.8221303884830495,0.0518535798765817,0.08959157338810418,0.056551753246824,0.0639368283167315,0.09139669112045828,0.06193512629765032,0.03519054125277265,0.04409506203712603,0.0461315086953702,0.8973245573036055,1.0,0.05311996790090977
DQ575398,0.3122215892966208,0.06817664958545859,0.8244350058790546,0.052358281993184916,0.0922336106960651,0.056861387315355436,0.06525714945789482,0.09344457900429257,0.06373404646271391,0.03601842477086597,0.045095697257689436,0.04721556760727913,0.9002190337891186,1.0,0.05433343792022077
DQ575405,0.30167748159589447,0.06590124411025115,0.8159976075927675,0.05138177294462813,0.08845817647157964,0.05855453929493339,0.06240389389167554,0.08859407725127622,0.06073312638548419,0.03563148358386238,0.044437081731977315,0.04551269774540275,1.0,0.7493840244936955,0.052019376326292756
DQ575406,0.3039827338503517,0.0667664113911051,0.8205489055250494,0.0523527931243983,0.08986841916851077,0.060345820486413626,0.06313618240861896,0.09395867244933061,0.06297632751078604,0.03584371415791147,0.04489399224973995,0.046433515361310726,1.0,0.7219841655667981,0.053169674870677266
DQ575411,0.31145719774840985,0.066315845477642,0.813721672454526,0.05139986374305202,0.08969177521847332,0.05546881131294533,0.0644922869198773,0.09463401845006432,0.06253093260807353,0.03483585098422161,0.044160618296409146,0.046058691061348696,0.8994727069109179,1.0,0.052971925519208075
DQ575419,0.3091103345935379,0.06683545258585107,0.8218151234874288,0.0520307522877809,0.09133938457763023,0.056454647163939095,0.06367366629990488,0.09356393661557758,0.06227090143734304,0.035808049221453156,0.044913846298141685,0.04597137764138929,1.0,0.6971248151976088,0.052911257836657996
DQ575420,0.31131715315543634,0.06813592002051116,1.0,0.05269074230832488,0.09308041317837037,0.05698458449347947,0.06358206672793318,0.09480445932319612,0.06320798259366972,0.03627309146905605,0.045365717208375414,0.04654281669757547,0.8989454820260596,1.0,0.05366321649391892
DQ575427,0.31668775963430734,0.0687652159544623,0.8276165416803242,0.052956881080965267,0.0962376240821686,0.057510795450279505,0.06611307500748201,0.10237785257242542,0.0658247886229701,0.036080514440747426,0.04542293719737235,0.048023541150312474,0.9015300554711306,1.0,0.05526149127458333
DQ575430,0.30595425551944105,0.06633101903049857,0.8214790590969333,0.05139315473398136,0.08908890336144225,0.05811511263952414,0.06272373627662886,0.09128904687531911,0.06115916093002137,0.035922639328847025,0.0447397943969809,0.045761576608207045,0.8933676579215895,0.7548424901076497,0.05234331743456111
DQ575432,0.3065450029135418,0.06709979319605361,0.8259192553785546,0.05111599143501323,0.09242471844492656,0.059769143999714114,0.06367653967124812,0.09285120104526043,0.06248565727929869,0.03655415189591875,0.04481630473710098,0.04605144606664534,0.892398040598868,1.0,0.05282104836252912
DQ575436,0.3043815470561084,0.06743535689072096,0.8253961999865365,0.051856186142230996,0.09153186819135702,0.059322368466203826,0.06335634316177412,0.09194437861129348,0.0629896808612331,0.03585371854093039,0.04481512236524734,0.04659966593584264,1.0,0.7866118964717344,0.053423912600813125
DQ575438,0.3036133973492397,0.06569670431260147,0.8194189201853936,0.05117737235571962,0.08894146450609092,0.056035642022353796,0.06268810538632143,0.08918604979536279,0.06065557633156844,0.034188001356151625,0.0438634669459992,0.04534164328428321,0.8964694727310836,0.7114530192358626,0.05187742648211239
DQ575444,0.30408948352906195,0.06476090634124523,0.8169503529872404,0.0504976819391794,0.08774576658865275,0.05620752676464371,0.06251635962966132,0.09016070737591683,0.059833174337460285,0.035070768836908135,0.04360705094980401,0.04464174951941448,0.8954766081522999,0.7291256854286797,0.05113772917576863
DQ575446,0.3036497766541428,0.0656510851716687,0.8192010753285087,0.050765358271556614,0.08906426726639669,0.056962597872504725,0.0634653999269968,0.08949321025376826,0.061548660235807386,0.03534617625429637,0.04387750297727957,0.04554163709741069,0.8950370258214388,1.0,0.052312705234111134
DQ575448,0.30400777571563886,0.06401884953657626,0.8126994297232739,0.050084727514601135,0.08764847513560134,0.0545710112430562,0.06338585206692547,0.0904808530136327,0.06144727795223004,0.033787721826074625,0.04320763967916662,0.04523599399449536,0.8952008146075368,0.6930851827182685,0.051722770423988464
DQ575449,0.30067606300480226,0.0650082055361215,0.8150893757781242,0.05034488982365798,0.08877221670433268,0.054161656995528794,0.06381432715379201,0.09211072682170039,0.060778852557050414,0.034970737968581043,0.043883086091971085,0.04542661098648039,0.8937648661410307,0.7217636674674389,0.05203034812783913
DQ575450,0.30826557453552883,0.06842478142809827,1.0,0.052695009174129503,0.0957290930832219,0.06364993589646553,0.06576362364628134,0.11982638664266301,0.06583593877871899,0.0392806476199075,0.04569279563109381,0.047815630603090714,0.8976616297276927,0.7012071623138152,0.055008108197819185
DQ575451,0.30246433491821356,0.06607057339313324,0.8225833422424511,0.05067642451933731,0.08864240016759521,0.05901037369680715,0.06323347970073087,0.09146982578037413,0.060777548643745585,0.03535167139345135,0.04416137819679937,0.04532493016959777,0.8941520088772495,1.0,0.05198971808909253
DQ575455,0.3110001411642535,0.06957855698282837,0.8282389160116752,0.07057919327270457,0.09742912322638846,0.07113133512444207,0.06514190509031156,0.10878042181585967,0.0661990016236031,0.052686617955595094,0.05964879128377064,0.04786683981324864,1.0,0.8309867904257112,0.054922505426803284
DQ575462,0.2996875536847893,0.064084297361774,0.8173654659672227,0.0497127681653132,0.08597511999597422,0.05651053916147477,0.06280775885817483,0.08605479683352336,0.05939895442537892,0.03404523691770532,0.04347919286212519,0.044545313885568774,1.0,0.7719630197873864,0.05090786164969037
DQ575467,0.30834412056162114,0.06508475549576027,0.8225718495569474,0.05085289818258698,0.08892454929721438,0.05715583810396737,0.06334199876030974,0.09178741465039683,0.06060584896319038,0.03430648897812902,0.04329649228285392,0.04488738869617367,0.8948266741914657,0.7660602160533931,0.05153475420912157
DQ575470,0.3042436358006755,0.06633701304061893,0.8261539629315623,0.0507447619553663,0.0929298175437364,0.059753100018691066,0.06257808457542871,0.09498716828381272,0.06317107464272072,0.03560051156558179,0.04381757904510579,0.045541591268916395,0.8943809366776172,1.0,0.052358224941851585
DQ575471,0.3049691976273271,0.06593459485518192,0.8259458314296252,0.0509214132299326,0.08926194072370758,0.06054890295115469,0.06341983062966733,0.09249762629240135,0.061676466582769596,0.035432929463252646,0.043829053552658925,0.04554216776645541,0.8957380932526314,1.0,0.052425400253096666
DQ575472,0.31603539663117514,0.07192948093705999,0.8312608904505543,0.055299879230312654,0.10128287189018022,0.06229650024721012,0.06861484834872732,0.1050493014969109,0.07038976129864324,0.03726309541076415,0.04713496126361914,0.049349021311083416,1.0,0.7405625206934461,0.05708014846238193
DQ575474,0.3162976548893612,0.0726053587925127,0.8171591842548604,0.05436839323266089,0.10635525061563433,0.05762188024312752,0.06563082223591735,0.11197889951360258,0.07056683202651337,0.03759922375756007,0.04607218683701279,0.05132776510215945,0.8963169050494721,1.0,0.05529717043766687
DQ575481,0.304480610517966,0.06555225125338673,1.0,0.051160154810582004,0.08863565445804868,0.05900852947891967,0.06306439692869588,0.09084181902593817,0.06091125640343622,0.03529996762988519,0.043662929539359505,0.045240702382466094,1.0,0.8127036127946514,0.052124012443288306
DQ575486,0.31940283033390526,0.06767339529946051,0.8227738845734589,0.05286335768431631,0.0913514352778014,0.060258876142720706,0.06703638787239696,0.09514253015913068,0.06540720360805842,0.035954266529146545,0.045073560337184466,0.047095617662517644,0.898548291191204,1.0,0.05411077466162191
DQ575491,0.3153521156981717,0.06925100343928878,0.8261025215177812,0.053900723981124145,0.0951884746081968,0.06384670279263759,0.06697038816693617,0.0982485701434217,0.0661567048820077,0.0360559660715634,0.045894666537585706,0.04814562326484315,0.899562928879529,1.0,0.05545176763391765
DQ575492,0.4236196405336023,0.16176909986718835,1.0,0.116877273631339,0.2095950477692193,0.2372553063736485,0.15051269935445016,0.37777172577423157,0.17308073584595768,0.12800049815145015,0.10641445282204345,0.11381841302141682,0.8997676029528068,0.8245446424866468,0.1412867568599076
DQ575494,0.306501992167789,0.07027767360510993,0.8198614261215547,0.052292066199107125,0.0972592990916556,0.061534974514541596,0.06551650139874254,0.10975948459525457,0.0688742613698572,0.036414079659426245,0.04637732230810728,0.04680761425815276,1.0,0.807440370484982,0.05418188506907321
DQ575496,0.311805650794356,0.06657223502602896,1.0,0.05131526007474195,0.09075585763986029,0.05722424446052708,0.06365034903677738,0.09434565717658593,0.062409459560274015,0.03521813726760119,0.044407439800423595,0.0459649980438111,1.0,0.6723584822348987,0.05289483358831522
DQ575501,0.30892487710429184,0.06652731845342112,0.8246095779420568,0.051648478612431846,0.08992380280994386,0.06153737631798145,0.06403275329166655,0.09387089985487942,0.061852696311432684,0.03598746935640386,0.04419424959997084,0.04594280244540451,1.0,0.8127312746558811,0.05291184955871251
DQ575503,0.3327749589342276,0.069244983563138,1.0,0.05404857951816701,0.09538334929349024,0.057983174516506586,0.066136431564838,0.10123152812939769,0.0659657065738549,0.03656594783411833,0.045680444077923384,0.04803702026618031,0.8997577665122154,0.6843618851048838,0.05520512983673966
DQ575532,0.3070723420910252,0.06610654686015069,0.8245275150203341,0.0515372128438264,0.08933260165630089,0.06060028535032769,0.0624238922313977,0.09178245276326764,0.0620977758448207,0.03546135116624628,0.04394108043707586,0.04562322724629288,0.880125711197935,0.8054902182400501,0.05237451973366136
DQ575533,0.3097890343702133,0.06495032900132887,0.8214753323400791,0.0504371052774696,0.088173661355009,0.05778876648062512,0.062315269152200294,0.08944171840899681,0.06109530649368444,0.034039873799873825,0.04329886319272286,0.04515252532332644,0.8970353104518823,0.7769091573597307,0.05190315453793628
DQ575535,0.31596225959886737,0.07122326562281714,0.8288302589952015,0.05336763442215429,0.10112319615526966,0.060411913562391895,0.06549066303246959,0.11670915206363627,0.06657970180686687,0.03952574710869714,0.04569885609041553,0.047860050490337765,1.0,0.7234082484520843,0.05529396317207774
DQ575536,0.3100074338874591,0.06793017209040694,1.0,0.05458929117533299,0.0920523959833178,0.059223143045738516,0.06849491251788639,0.09368699047982526,0.06706752291858516,0.03551151761726667,0.045185936672018104,0.04811800592347817,0.897103337789537,0.6969721431880249,0.05685810896055512
DQ575539,0.30447054328482276,0.06523566071118511,0.8173446831795184,0.051002812851952205,0.08968734253938589,0.05629114086991035,0.06344728777829367,0.09037916110875706,0.06206524305728972,0.03532387907774673,0.04420268957030114,0.04517955772446931,1.0,0.6715400180702698,0.05183259896083862
DQ575546,0.31520129943691644,0.07179493616593456,0.8210094173320908,0.052504352141850986,0.09704432182125453,0.0580103823717147,0.06612211140778423,0.10036638317849891,0.06534569024867773,0.03545124944739765,0.04549444405649574,0.04800057111421543,1.0,0.7104395106415866,0.05503094158603002
DQ575553,0.31384220584277467,0.068803250020354,0.8291673502543911,0.051698293566184286,0.09453488185663793,0.06198421327205189,0.06427059712529437,0.10223299670395528,0.06445365235637165,0.040196963480830204,0.045363579139369954,0.04731352500438389,1.0,0.830089261297374,0.05511715630834403
DQ575562,0.3155716076970342,0.06800230397595156,0.826690319124111,0.052445837750204685,0.09317916034516273,0.057593529096670204,0.0662018067430846,0.09667864384513045,0.06470254857947288,0.03594651959328603,0.044951227899311115,0.047194832632730395,1.0,0.7350686321079614,0.05449876357695741
DQ575563,0.3134595305267193,0.06815455154957005,0.8281135843475372,0.052211006763160005,0.09218536116768464,0.05626137806901027,0.06534030000541928,0.09604941633754874,0.06315373044370583,0.03611609047815636,0.045009770847572246,0.04665327325403834,1.0,0.7315749242920725,0.053916006889186574
DQ575565,0.3294363641289601,0.0754653167329923,1.0,0.059382926479005005,0.10401383938636262,0.0646725923639232,0.07264445374225122,0.10801188902480878,0.07372306454872209,0.03965694895722716,0.0490518788545364,0.05319792931696934,1.0,0.7294390694887121,0.06065275636383716
DQ575575,0.30555428007521557,0.0656531443760408,1.0,0.05153881536294023,0.0886035164320296,0.05845307968485501,0.06480527530200164,0.08851577092222652,0.06153336176221895,0.03439245319930359,0.043848274159484044,0.04595530269704915,1.0,0.7563021336200194,0.05262004884526611
DQ575577,0.3162805397632972,0.06877687264567216,1.0,0.05270989565000226,0.09608624570799182,0.057878610903331386,0.06651263046152461,0.10542430262294818,0.06461843988750147,0.03579017475996667,0.04518079052715712,0.049780653487534854,0.8995448056389493,0.7242203900666139,0.0544620799725011
DQ575579,0.31610807825221643,0.07010523367906027,0.8276072323152469,0.05266859423839525,0.09540221335751642,0.05677124568992013,0.06589038123365137,0.09690848029925832,0.06390069360926251,0.03631278207620072,0.046777653522426535,0.04723532265676268,0.9004107983367688,0.7406710062491274,0.05450860841239839
DQ575581,0.30669225881525286,0.06632724279083946,0.8203841868275253,0.051517106500981916,0.08997047684378515,0.0587411436265976,0.06303060610873924,0.0911205467113714,0.061367686033514966,0.03558306052538228,0.044055700188822586,0.045518759730620514,0.8969806654698615,0.7795203336298736,0.05248681568741009
DQ575583,0.31718844063248325,0.071159053311301,0.8247826135303555,0.05397698719367146,0.09777751581274677,0.061047102238166485,0.06719963579252222,0.10499305655037627,0.06588343172993988,0.03650017710212591,0.047399677777424896,0.04832558641169774,1.0,0.6994183441923517,0.05577534267628953
DQ575593,0.3121999857891196,0.06807313787698568,0.8254177618506452,0.051989688143489796,0.09423507662141381,0.061450187559982196,0.06504780598647986,0.09897018200683594,0.06418786842653798,0.0368774971959758,0.044989481134851114,0.04650639143284852,1.0,0.7967285254515922,0.0538068984177554
DQ575595,0.30582479739642404,0.06613625724285785,0.8175599875859862,0.05186450264360317,0.0909255139153455,0.058493141275800256,0.06484563981887007,0.09029293656250484,0.06238618276286154,0.03531444406301508,0.044605206011874045,0.04589352608382861,0.8964939215062386,0.7548447886933947,0.052725162543275236
DQ575598,0.3137210497999273,0.06957411156340104,0.823081417497548,0.05430708057878626,0.09496100344739966,0.06114153695960147,0.06937962163604579,0.09895529166033329,0.06659442959868671,0.03646804119300413,0.04603354982453833,0.049256633840140625,1.0,0.7210731580472355,0.05646022638596095
DQ575612,0.48853309105226017,0.14067978690648625,0.8238705028867166,0.12300668423656465,0.18694780502448236,0.24828373075282406,0.14849954609309657,0.28509636908504277,0.16401971935058252,0.1137258638156868,0.1108755376568253,0.11107954196992875,1.0,0.6901657438721983,0.13373791120255904
DQ575620,0.2972117291789507,0.06268490352447925,0.8109871136974764,0.04927664675288758,0.08383923602833307,0.06019186404040548,0.060850364180463544,0.08929862873367259,0.05806139790292919,0.03550674331467393,0.04281865642256692,0.043574138813151635,0.864002664262984,0.813542625230965,0.049686580786671895
DQ575621,0.304997589436544,0.06503246537422076,0.8241662262804983,0.05084242998838381,0.0890442897560089,0.060933503314817485,0.06308505323052813,0.09198824384222051,0.061357385551228924,0.03502020818898185,0.043461447275392286,0.044977991655220866,0.8939681537207521,0.8281401699533475,0.051735096462469474
DQ575623,0.3031858215864626,0.06448262183716832,0.8178202553151358,0.050590251297189935,0.08659878321352238,0.05705276156613197,0.06458575554357593,0.08821699664983779,0.0602720767258722,0.0346851571659491,0.04386965467284278,0.04504206415779423,0.8837253395173381,0.7508172067633452,0.05164419215489681
DQ575629,0.302660984049976,0.06516404876792485,0.8218683709533778,0.05119315723326882,0.08837737859525255,0.059796825457543536,0.0634926639557381,0.08899168863234605,0.06100168548819268,0.034842345102325305,0.04373090068425706,0.045253290817718284,1.0,0.8255367073885884,0.051992253886780485
DQ575632,0.313115176655929,0.07278976044055685,0.830423684354864,0.05309965381041112,0.09843712780201305,0.059873448590867094,0.06592310745391007,0.10085620353836737,0.06501541902265329,0.03667065562516241,0.04615187709563464,0.0474891060885666,1.0,0.7903863088707193,0.054715493365008694
DQ575633,0.31292570847773993,0.06789670844165749,0.8285782373344859,0.05256674416790733,0.09180769699492838,0.06056184425047652,0.06602490029734623,0.09612010327729903,0.06331847154851244,0.03704501120131713,0.04464426268057974,0.04683713907037673,1.0,0.7934844497187101,0.05404632427858064
DQ575635,0.3144260185730125,0.06902305190205035,0.8256665777447656,0.05328023297843212,0.09887648767547644,0.05818119789545948,0.06584840010299822,0.09879643043828619,0.06559254212074958,0.0364726965512702,0.045585627072504416,0.04750913656138643,1.0,0.6985074358394496,0.0548261852544382
DQ575643,0.3064439739497603,0.06765050844315731,0.8151297646487559,0.0514576603119025,0.09153848444609204,0.06248008144762788,0.06396299236497975,0.09465953966720131,0.06124982461586078,0.03686167447935089,0.04468255600320163,0.045904902236678646,1.0,0.8167307182026103,0.05292667353124245
DQ575644,0.3053058334653399,0.06728907047915515,0.8226393876635548,0.05111105251547769,0.09486174147249515,0.06218066865183277,0.06423243374489225,0.09801795968399332,0.0633310854130049,0.03672174835697809,0.044536362369081005,0.04571817960657363,0.8938709707832295,0.8242938477306202,0.05267381950650659
DQ575646,0.31189025453879,0.07076875282422271,0.8259144680844841,0.05322329115592774,0.09570942885635639,0.06354569631238094,0.06476969100191317,0.1102345294401514,0.06681031875958102,0.04113761863898129,0.04665137772015367,0.04780720542409424,1.0,0.7781917349393176,0.05558963914375661
DQ575648,0.32649524998514856,0.1075326193954254,1.0,0.07747613047611013,0.14435947214335773,0.11794146752737933,0.0944002564774747,0.1996754463073413,0.10642634524500535,0.07446510383040439,0.07100542231467813,0.07190937339658496,0.893034604527197,0.7528768611006055,0.08448038949294528
DQ575651,0.30306669091745564,0.06531958916560354,1.0,0.05104387787608773,0.0881081260190751,0.06038973272463503,0.06396865632686578,0.08936044006117069,0.060624192626342534,0.03473931627118017,0.04354917265340784,0.04516981419653256,0.8878473275544664,0.7902586857604128,0.05190674675301239
DQ575652,0.32534950854893224,0.08653518489398912,0.827730355033283,0.06359202117697474,0.11912647278829484,0.09150328647416608,0.08040612427420293,0.14294553078095332,0.08255235009723529,0.053239460539413606,0.05676103452031116,0.05684666379785595,1.0,0.7592384114575617,0.06598191685208014
DQ575653,0.31622434864405896,0.0834746023575971,0.826606256844547,0.06049102760268421,0.1170899619858294,0.07457420063451177,0.07533497488770077,0.13645660720255087,0.07966202091360888,0.04756153460096865,0.05409631577208375,0.05443577530274366,1.0,0.755941079469619,0.06345372701031415
DQ575655,0.30479457504198215,0.07676068936062308,0.819741709414806,0.05714257303962805,0.10528833275442188,0.06693375628813006,0.07170984134447249,0.12569302688830217,0.07182032329376427,0.046330936043619805,0.051261706018252376,0.051424951259123476,1.0,0.7118076306486849,0.059367370574282874
DQ575657,0.3435722319312129,0.11318489313565572,1.0,0.08853760774776931,0.14929892812441029,0.15962897176750052,0.10782792663569114,0.2169242979341241,0.11829565734508293,0.08590425664722132,0.07837364488438511,0.07912309917909245,0.9002462107549116,0.7000929036143542,0.09634177897983527
